Row #,Species,Count,Location,S/P,Date,LocID,SubID
400,Scaly-breasted Munia,1,Santa Barbara Botanic Garden,US-CA,25-Jun-17,L798142,S37795962
401,Java Sparrow,,Hawaii,US-HI,16-Apr-08,L108936,S58160405
402,Pin-tailed Whydah,2,The Resort At Pelican Hill,US-CA,27-Sep-18,L3050266,S48825667
403,House Sparrow,,Pt. Pinole Regional Park,US-CA,6-Jan-91,L109308,S58530130
404,Red-throated Pipit,1,MLK Jr. Regional Shoreline--Arrowhead Marsh,US-CA,26-Oct-13,L161083,S58335147
405,American Pipit,,Pt. Reyes--Limantour Beach,US-CA,11-Nov-90,L590462,S58530622
406,Evening Grosbeak,,Golden Gate Audubon stops,US-CA,24-May-92,L9700249,S58527732
407,Apapane,,Hawaii,US-HI,16-Apr-08,L108936,S58160405
408,Pine Grosbeak,,Yosemite NP--Glacier Point Rd.,US-CA,2-Aug-08,L784322,S58469864
409,Brown-capped Rosy-Finch,3,Lookout Peak??,US-CO,24-Jul-11,L9667900,S58309445
410,House Finch,,Sugar Loaf Ridge SP,US-CA,29-Apr-90,L589049,S58409276
411,Purple Finch,,Dolph Nature Area,US-MI,12-May-96,L210751,S58526803
412,Cassin's Finch,2,Squaw Valley Rd. (SHA Co.),US-CA,29-Jun-20,L3633012,S70975621
413,Red Crossbill,,Golden Gate Audubon stops,US-CA,24-May-92,L9700249,S58527732
414,European Goldfinch,2,Illinois Beach SP--South Unit,US-IL,2-Jun-17,L152655,S37361588
415,Pine Siskin,,Santa Fe County,US-NM,23-Jul-01,L9711020,S58535727
416,Lesser Goldfinch,,Sugar Loaf Ridge SP,US-CA,29-Apr-90,L589049,S58409276
417,Lawrence's Goldfinch,,Golden Gate Audubon stops,US-CA,24-May-92,L9700249,S58527732
418,American Goldfinch,,Pt. Pinole Regional Park,US-CA,6-Jan-91,L109308,S58530130
419,Lapland Longspur,1,Hayward Regional Shoreline--Mt. Trashmore,US-CA,22-Nov-15,L1024893,S58386281
420,Snow Bunting,,Washtenaw,US-MI,15-Feb-98,L112077,S65178612
421,Rustic Bunting,1,Golden Gate Park--Big Rec Ball Fields,US-CA,17-Jan-15,L2341719,S58294554
422,Grasshopper Sparrow,,Wildcat Canyon Regional Park,US-CA,16-May-09,L388820,S58334969
423,Chipping Sparrow,,Golden Gate Audubon stops,US-CA,24-May-92,L9700249,S58527732
424,Clay-colored Sparrow,1,Lake Merritt,US-CA,8-Oct-11,L268122,S58304851
425,Black-chinned Sparrow,1,Sibley Volcanic Regional Preserve,US-CA,4-Jun-20,L311906,S70054647
426,Field Sparrow,,Illinois Beach SP--South Unit,US-IL,2-Jun-17,L152655,S37361588
427,Brewer's Sparrow,1,Emeryville Marina,US-CA,19-Sep-18,L764558,S48621977
428,Black-throated Sparrow,,Arizona,US-AZ,7-Apr-97,L108915,S58536473
429,Lark Sparrow,,Ohlone Audubon Panoche Pass trip,US-CA,5-Feb-01,L9709844,S58529303
430,Lark Bunting,,Thunder Basin National Grassland,US-WY,18-Jun-13,L9664585,S58292937
431,American Tree Sparrow,1,Gomes Park,US-CA,17-Nov-18,L6345236,S50005621
432,Fox Sparrow,,Golden Gate Audubon stops,US-CA,24-May-92,L9700249,S58527732
433,Dark-eyed Junco,,Sugar Loaf Ridge SP,US-CA,29-Apr-90,L589049,S58409276
434,Yellow-eyed Junco,,Chiricahua Mtn area,US-AZ,26-Jul-01,L9710886,S58535468
435,White-crowned Sparrow,,Sugar Loaf Ridge SP,US-CA,29-Apr-90,L589049,S58409276
