Row #,Species,Count,Location,S/P,Date,LocID,SubID
159,Anhinga,1,Pipeline Road  (Camino del Oleoducto) General area,PA-3,22 May 2005,L454711,S12151360
160,Brandt's Cormorant,20,Pillar Point Harbor,US-CA,01 Oct 2012,L242192,S11732075
161,Pelagic Cormorant,2,Cesar Chavez Park,US-CA,11 May 2007,L285281,S61308103
162,Neotropic Cormorant,10,Ixtapa ecological park,MX-GRO,17 Dec 2012,L1846828,S12353484
163,Double-crested Cormorant,4,Rodeo Lagoon,US-CA,12 Oct 2002,L139567,S75350051
164,American White Pelican,8,Hayward Regional Shoreline,US-CA,28 Jul 2012,L225431,S11234894
165,Brown Pelican,19,Rodeo Lagoon,US-CA,12 Oct 2002,L139567,S75350051
166,American Bittern,1,Las Gallinas Valley Sanitary District,US-CA,04 Dec 2016,L207664,S32887058
167,Least Bittern,2,Las Gallinas Valley Sanitary District,US-CA,04 Jul 2014,L207664,S70289019
168,Great Blue Heron,2,Rodeo Lagoon,US-CA,12 Oct 2002,L139567,S75350051
169,Gray Heron,5,Diaccia Botrona--Padule Aperto,IT-52,26 Jun 2019,L9635843,S58153618
170,Great Egret,1,Rodeo Lagoon,US-CA,12 Oct 2002,L139567,S75350051
171,Little Egret,1,Poppi,IT-52,16 Apr 2014,L2785194,S17940110
172,Snowy Egret,1,Rodeo Lagoon,US-CA,12 Oct 2002,L139567,S75350051
173,Little Blue Heron,1,PN Viñales--Sendero Maravillas,CU-01,11 Apr 2018,L2780517,S44666123
174,Tricolored Heron,15,Laguna de Potosi,MX-GRO,14 Jan 2019,L221322,S51912758
175,Cattle Egret,,Diaccia Botrona--Padule Aperto,IT-52,26 Jun 2019,L9635843,S58153618
176,Green Heron,1,Lake Solano County Park (SOL Co.),US-CA,02 Sep 2012,L285964,S11497133
177,Black-crowned Night-Heron,30,Laguna de Santa Rosa Trail-- including Kelly Pond and Laguna Wetlands Preserve,US-CA,01 Jan 2012,L2192531,S9467298
178,Yellow-crowned Night-Heron,1,Playa Madera,MX-GRO,21 Dec 2015,L2578725,S66756244
179,Boat-billed Heron,1,Ixtapa ecological park,MX-GRO,17 Dec 2012,L1846828,S12353484
180,White Ibis,3,Ixtapa ecological park,MX-GRO,17 Dec 2012,L1846828,S12353484
181,White-faced Ibis,20,Hoggsville,US-CA,09 Aug 2015,L1304461,S24595690
182,Roseate Spoonbill,4,Ixtapa ecological park,MX-GRO,17 Dec 2012,L1846828,S12353484
183,California Condor,2,High Peaks Trail,US-CA,12 Sep 2015,L3917229,S25091505
184,Black Vulture,5,Ixtapa ecological park,MX-GRO,17 Dec 2012,L1846828,S12353484
185,Turkey Vulture,15,Hawk Hill,US-CA,12 Oct 2002,L224081,S75349495
186,Osprey,4,Pt. Reyes--Wildcat Beach,US-CA,13 Aug 2011,L1251476,S8671933
187,White-tailed Kite,2,Cesar Chavez Park,US-CA,13 Oct 2006,L285281,S61307380
188,European Honey-buzzard,1,Botrona adjacent farmland,IT-52,26 Jun 2019,L9635891,S58153928
