Row #,Species,Count,Location,S/P,Date,LocID,SubID
1536,Blackburnian Warbler,2,Stone Harbor Point,US-NJ,31 May 2014,L197073,S18641808
1537,Yellow Warbler,,Emeryville Marina,US-CA,03 Sep 2010,L764558,S9840855
1538,Chestnut-sided Warbler,1,Lake Merced--Concrete Bridge area,US-CA,14 Sep 2011,L791371,S9854768
1539,Blackpoll Warbler,4,Mt. Washington,US-NH,28 Jun 2014,L295828,S18962967
1540,Black-throated Blue Warbler,1,Dearborn Park Rd.,US-CA,13 Jan 2013,L1910747,S12596059
1541,Palm Warbler,,South Seas Island Resort (private),US-FL,26 Dec 2011,L1419373,S9855017
1542,Pine Warbler,1,"Chatham - Balfour Lane, Whites Pond",US-MA,29 Jul 2013,L2299163,S14813779
1543,Yellow-rumped Warbler,,Sacramento River NWR--Llano Seco Unit (viewing platform),US-CA,02 Jan 2009,L419591,S9839845
1544,Yellow-throated Warbler,1,South Seas Island Resort (private),US-FL,30 Dec 2011,L1419373,S9855064
1545,Prairie Warbler,4,Kennebunk Plains,US-ME,23 Jun 2013,L167477,S14535069
1546,Grace's Warbler,1,"stakeout Slate-throated Redstart, Pinery Canyon (2016-8)",US-AZ,15 Jul 2016,L4577889,S30716565
1547,Black-throated Gray Warbler,2,Coyote Hills Regional Park,US-CA,11 Oct 2011,L216132,S9854096
1548,Townsend's Warbler,,Sutro Heights Park,US-CA,17 Nov 2008,L816657,S9839580
1549,Hermit Warbler,1,Bernal Hill,US-CA,10 Jan 2013,L668844,S12556890
1550,Black-throated Green Warbler,3,Acadia NP--Great Meadow,US-ME,20 Jul 2013,L1630801,S14787434
1551,Rufous-capped Warbler,3,Florida Canyon--lower,US-AZ,20 Jul 2014,L720787,S19183486
1552,Golden-crowned Warbler,4,PN do Superagui--Trilha da Praia Deserta,BR-PR,24 Feb 2013,L3878894,S13219135
1553,White-browed Warbler,1,Sao Luis do Purunã,BR-PR,09 Dec 2010,L1651598,S11312571
1554,Buff-rumped Warbler,1,Reserva San Francisco,PA-8,10 Apr 2018,L1092612,S44452000
1555,Riverbank Warbler,1,Baia Paranaguá,BR-PR,24 Feb 2013,L2027145,S13218963
1556,Canada Warbler,4,"Trudeau Rd., Bethlehem",US-NH,29 Jun 2014,L278186,S18963308
1557,Wilson's Warbler,2,Bernal Hill,US-CA,27 Aug 2010,L668844,S9840851
1558,Red-faced Warbler,3,Madera Canyon--Carrie Nation Trail,US-AZ,20 Jul 2014,L2413068,S19183488
1559,Painted Redstart,2,Madera Canyon--Mt. Wrightson Picnic Area & Upper Canyon Trails,US-AZ,21 Jul 2012,L296633,S11247260
1560,Slate-throated Redstart,1,"stakeout Slate-throated Redstart, Pinery Canyon (2016-8)",US-AZ,15 Jul 2016,L4577889,S30716565
1561,Dusky-faced Tanager,1,Achiote Rd. (general location),PA-3,14 Apr 2018,L454695,S44575629
1562,Hepatic Tanager,1,Madera Canyon--Santa Rita Lodge,US-AZ,19 Jul 2014,L268114,S19173668
1563,Summer Tanager,1,Berkeley Aquatic Park,US-CA,18 Jan 2012,L597003,S9847795
1564,Scarlet Tanager,1,Belleplain SF--Sunset Bridge & triangle area,US-NJ,31 May 2014,L303100,S18641537
1565,Western Tanager,2,Feather River Meadows (private),US-CA,28 Jul 2012,L1417073,S11247165
1566,Red-throated Ant-Tanager,10,Achiote Rd. (general location),PA-3,14 Apr 2018,L454695,S44575629
1567,Carmiol's Tanager,20,Nusagandi,PA-KY,09 Apr 2018,L1345857,S44419686
1568,Northern Cardinal,1,"Glenbrook Road, Bethesda",US-MD,22 Dec 2008,L1416843,S9839541
1569,Pyrrhuloxia,2,Continental Wash,US-AZ,21 Jul 2012,L290800,S11247279
1570,Rose-breasted Grosbeak,1,"Trudeau Rd., Bethlehem",US-NH,29 Jun 2014,L278186,S18963308
1571,Black-headed Grosbeak,,Devereux Slough,US-CA,05 Jul 2010,L615794,S9839992
1572,Blue-black Grosbeak,1,Summit Ponds,PA-8,13 Apr 2018,L589165,S44541076
1573,Blue Grosbeak,1,Kern River Preserve--Sierra Way,US-CA,01 Jul 2012,L690919,S11145432
1574,Lazuli Bunting,24,Sibley Volcanic Regional Preserve,US-CA,06 May 2013,L311906,S14014473
1575,Indigo Bunting,1,Shell Ridge Open Space--Old Borges Ranch,US-CA,29 May 2012,L1556717,S10870987
1576,Varied Bunting,3,Montosa Canyon--km 1 (culvert area),US-AZ,21 Jul 2012,L281844,S11247227
1577,Painted Bunting,4,Caw Caw Interpretive Center,US-SC,18 Jul 2015,L462851,S24305128
1578,Dickcissel,1,Fort Mason Park,US-CA,05 Oct 2012,L389606,S18141889
1579,Red-crested Cardinal,1,Parque Barigui,BR-PR,09 Dec 2010,L2433781,S11312568
1580,Yellow-billed Cardinal,1,Keahole Point,US-HI,07 Apr 2019,L2574849,S54690199
1581,Gray-headed Tanager,2,Pipeline Road  (Camino del Oleoducto) General area,PA-3,12 Apr 2018,L454711,S44512043
1582,White-shouldered Tanager,4,Carretera El Llano-Cartí--estribaciones del lado Pacífico,PA-8,09 Apr 2018,L4095525,S44419231
1583,Tawny-crested Tanager,10,Nusagandi,PA-KY,09 Apr 2018,L1345857,S44419686
1584,Ruby-crowned Tanager,2,Baia Paranaguá,BR-PR,24 Feb 2013,L2027145,S13218963
1585,White-lined Tanager,2,Achiote Rd. (general location),PA-3,14 Apr 2018,L454695,S44575629
1586,Brazilian Tanager,1,Volta Velha Reserve,BR-SC,05 Dec 2010,L1417154,S11312563
1587,Crimson-backed Tanager,1,Tahiti - Jardin Botanique,PF-WI,05 Nov 2013,L2411562,S15580020
1588,Fawn-breasted Tanager,1,Sao Luis do Purunã,BR-PR,09 Dec 2010,L1651598,S11312571
1589,Blue-gray Tanager,3,Carretera a Chepo,PA-8,09 Apr 2018,L3625974,S44418983
1590,Sayaca Tanager,1,Volta Velha Reserve,BR-SC,05 Dec 2010,L1417154,S11312563
1591,Azure-shouldered Tanager,1,Volta Velha Reserve,BR-SC,05 Dec 2010,L1417154,S11312563
1592,Palm Tanager,1,Volta Velha Reserve,BR-SC,05 Dec 2010,L1417154,S11312563
1593,Golden-hooded Tanager,4,Nusagandi,PA-KY,09 Apr 2018,L1345857,S44419686
1594,Plain-colored Tanager,6,Carretera El Llano-Cartí--estribaciones del lado Pacífico,PA-8,09 Apr 2018,L4095525,S44419231
1595,Green-headed Tanager,1,Volta Velha Reserve,BR-SC,05 Dec 2010,L1417154,S11312563
1596,Rufous-winged Tanager,1,Nusagandi,PA-KY,09 Apr 2018,L1345857,S44419686
1597,Bay-headed Tanager,1,Nusagandi,PA-KY,09 Apr 2018,L1345857,S44419686
1598,Emerald Tanager,3,Carretera El Llano-Cartí--estribaciones del lado Pacífico,PA-8,09 Apr 2018,L4095525,S44419231
1599,Silver-throated Tanager,1,Nusagandi,PA-KY,09 Apr 2018,L1345857,S44419686
1600,Swallow Tanager,1,Sao Luis do Purunã,BR-PR,09 Dec 2010,L1651598,S11312571
1601,Scarlet-thighed Dacnis,4,Nusagandi,PA-KY,09 Apr 2018,L1345857,S44419686
1602,Blue Dacnis,1,Volta Velha Reserve,BR-SC,05 Dec 2010,L1417154,S11312563
1603,Shining Honeycreeper,2,Los Altos de Cerro Azul,PA-8,11 Apr 2018,L1452749,S44480236
1604,Red-legged Honeycreeper,3,Carretera El Llano-Cartí--estribaciones del lado Pacífico,PA-8,09 Apr 2018,L4095525,S44419231
1605,Green Honeycreeper,4,Nusagandi,PA-KY,09 Apr 2018,L1345857,S44419686
1606,White-eared Conebill,2,Reserva San Francisco,PA-8,10 Apr 2018,L1092612,S44452000
1607,Black-and-rufous Warbling-Finch,1,Sao Luis do Purunã,BR-PR,23 Feb 2013,L1651598,S13296731
1608,Saffron Finch,,Itapoa,BR-SC,05 Dec 2010,L11341622,S9841342
1609,Blue-black Grassquit,1,Nusagandi,PA-KY,09 Apr 2018,L1345857,S44419686
1610,Ruddy-breasted Seedeater,1,Gamboa (town),PA-3,13 Apr 2018,L454673,S44540081
1611,Thick-billed Seed-Finch,4,Cerro Jefe,PA-8,11 Apr 2018,L1125806,S44479521
1612,Variable Seedeater,1,Nusagandi,PA-KY,09 Apr 2018,L1345857,S44419686
1613,Yellow-bellied Seedeater,1,Ammo Dump Ponds,PA-3,13 Apr 2018,L1740339,S44540795
1614,Double-collared Seedeater,1,Sao Luis do Purunã,BR-PR,09 Dec 2010,L1651598,S11312571
1615,Red-crested Finch,,Itapoa,BR-SC,05 Dec 2010,L11341622,S9841342
1616,Bananaquit,,Itapoa,BR-SC,05 Dec 2010,L11341622,S9841342
1617,Yellow-faced Grassquit,4,Carretera El Llano-Cartí--estribaciones del lado Pacífico,PA-8,09 Apr 2018,L4095525,S44419231
1618,Buff-throated Saltator,2,Reserva San Francisco,PA-8,10 Apr 2018,L1092612,S44452000
1619,Streaked Saltator,1,Achiote Rd. (general location),PA-3,14 Apr 2018,L454695,S44575629
1620,Slate-colored Grosbeak,2,Reserva San Francisco,PA-8,10 Apr 2018,L1092612,S44452000
